DrugA,DrugB,tanimoto,feature_jsim,feature_dsim,feature_osim
ALIMEMAZINE,CEFTAZIDIME,0.11827957,0,0,0
ALIMEMAZINE,CEFPODOXIME,0.081395349,0,0,0
ALIMEMAZINE,CHLORMERODRIN,0.053571429,0,0,0
ALIMEMAZINE,CHLOROXYLENOL,0.093023256,0,0,0
ALIMEMAZINE,CHLORPHENESIN CARBAMATE,0.109090909,0,0,0
ALIMEMAZINE,CHROMIUM CR-51,0,0,0,0
ALIMEMAZINE,CHROMIUM PICOLINATE,0.127659574,0,0,0
ALIMEMAZINE,CIPROFIBRATE,0.06779661,0,0,0
ALIMEMAZINE,CLASCOTERONE,0.077922078,0,0,0
ALIMEMAZINE,CLAVULANIC ACID,0.049180328,0,0,0
ALIMEMAZINE,CLIDINIUM,0.112903226,0,0,0
ALIMEMAZINE,CISATRACURIUM,0.064935065,0,0,0
ALIMEMAZINE,COCARBOXYLASE,0.090909091,0,0,0
ALIMEMAZINE,CYCLOPHOSPHAMIDE,0.035714286,0,0,0
ALIMEMAZINE,CYPROTERONE ACETATE,0.050632911,0,0,0
ALIMEMAZINE,DAPSONE,0.093023256,0,0,0
ALIMEMAZINE,DAPTOMYCIN,0.082089552,0,0,0
ALIMEMAZINE,DEXBROMPHENIRAMINE,0.222222222,1,1,1
ALIMEMAZINE,DEXPANTHENOL,0.056603774,0,0,0
ALIMEMAZINE,DIAZOXIDE,0.089285714,0,0,0
ALIMEMAZINE,DIETHYLTOLUAMIDE,0.137254902,0,0,0
ALIMEMAZINE,DIMAZOLE,0.129032258,0,0,0
ALIMEMAZINE,DIMERCAPROL,0.047619048,0,0,0
ALIMEMAZINE,DIMETOTIAZINE,0.510204082,0,0,0
ALIMEMAZINE,DIMENHYDRINATE,0.191176471,1,1,1
ALIMEMAZINE,DIIODOHYDROXYQUINOLINE,0.075471698,0,0,0
ALIMEMAZINE,DL-ALPHA-TOCOPHEROL,0.107692308,0,0,0
ALIMEMAZINE,DOMIPHEN,0.12962963,0,0,0
ALIMEMAZINE,DOSULEPIN,0.240740741,0.05,0.095238095,0.223606798
ALIMEMAZINE,DOPAMINE,0.083333333,0,0,0
ALIMEMAZINE,DROXIDOPA,0.074074074,0,0,0
ALIMEMAZINE,ENOXACIN,0.068493151,0,0,0
ALIMEMAZINE,EMPAGLIFLOZIN,0.075949367,0,0,0
ALIMEMAZINE,EPICRIPTINE,0.086538462,0,0,0
ALIMEMAZINE,ERIBULIN,0.038461538,0,0,0
ALIMEMAZINE,ESTRADIOL BENZOATE,0.093333333,0,0,0
ALIMEMAZINE,ETHCHLORVYNOL,0.039215686,0,0,0
ALIMEMAZINE,ETHYNODIOL DIACETATE,0.051282051,0,0,0
ALIMEMAZINE,FELBAMATE,0.145833333,0,0,0
ALIMEMAZINE,FELODIPINE,0.126984127,0,0,0
ALIMEMAZINE,FESOTERODINE,0.151515152,0,0,0
ALIMEMAZINE,FIDAXOMICIN,0.078125,0,0,0
ALIMEMAZINE,FLUORIDE ION F-18,0,0,0,0
ALIMEMAZINE,FLUTAMIDE,0.133333333,0,0,0
ALIMEMAZINE,FLUTICASONE,0.086419753,0,0,0
ALIMEMAZINE,FLOCTAFENINE,0.106666667,0,0,0
ALIMEMAZINE,FORMALDEHYDE,0,0,0,0
ALIMEMAZINE,FOSDENOPTERIN,0.037974684,0,0,0
ALIMEMAZINE,FOSTAMATINIB,0.086956522,0,0,0
ALIMEMAZINE,GANAXOLONE,0.014925373,0,0,0
ALIMEMAZINE,GADOTERIC ACID,0.06122449,0,0,0
ALIMEMAZINE,GADOTERIDOL,0.14,0,0,0
ALIMEMAZINE,GADOPICLENOL,0.15942029,0,0,0
ALIMEMAZINE,GRANISETRON,0.121212121,0,0,0
ALIMEMAZINE,GUANIDINE,0.057142857,0,0,0
ALIMEMAZINE,HALOFANTRINE,0.111111111,0,0,0
ALIMEMAZINE,HOMATROPINE,0.137931034,0,0,0
ALIMEMAZINE,IBANDRONATE,0.072727273,0,0,0
ALIMEMAZINE,IOBENGUANE,0.096153846,0,0,0
ALIMEMAZINE,IOBITRIDOL,0.114754098,0,0,0
ALIMEMAZINE,IOXILAN,0.088235294,0,0,0
ALIMEMAZINE,IMIDUREA,0.051724138,0,0,0
ALIMEMAZINE,IVERMECTIN,0.06557377,0,0,0
ALIMEMAZINE,ISOPROPYL MYRISTATE,0.08,0,0,0
ALIMEMAZINE,KAVA,0.044117647,0,0,0
ALIMEMAZINE,LINAGLIPTIN,0.08988764,0,0,0
ALIMEMAZINE,LIGHT GREEN SF YELLOWISH,0.131578947,0,0,0
ALIMEMAZINE,LIFITEGRAST,0.094736842,0,0,0
ALIMEMAZINE,LURASIDONE,0.121621622,0,0,0
ALIMEMAZINE,LUMEFANTRINE,0.130434783,0,0,0
ALIMEMAZINE,LUSUTROMBOPAG,0.106382979,0,0,0
ALIMEMAZINE,MAZINDOL,0.133333333,0,0,0
ALIMEMAZINE,MAFENIDE,0.108695652,0,0,0
ALIMEMAZINE,MELOXICAM,0.136363636,0,0,0
ALIMEMAZINE,MERADIMATE,0.126984127,0,0,0
ALIMEMAZINE,METHOCARBAMOL,0.148148148,0,0,0
ALIMEMAZINE,METFORMIN,0.11627907,0,0,0
ALIMEMAZINE,METARAMINOL,0.142857143,0,0,0
ALIMEMAZINE,METAXALONE,0.066666667,0,0,0
ALIMEMAZINE,METHYL AMINOLEVULINATE,0.040816327,0,0,0
ALIMEMAZINE,MIZOLASTINE,0.162162162,0,0,0
ALIMEMAZINE,MINOCYCLINE,0.073170732,0,0,0
ALIMEMAZINE,MORPHINE,0.070422535,0,0,0
ALIMEMAZINE,MYCOPHENOLIC ACID,0.069444444,0,0,0
ALIMEMAZINE,NABILONE,0.077922078,0,0,0
ALIMEMAZINE,NALOXONE,0.077922078,0,0,0
ALIMEMAZINE,NAFARELIN,0.082089552,0,0,0
ALIMEMAZINE,NELARABINE,0.071428571,0,0,0
ALIMEMAZINE,NIACIN,0.083333333,0,0,0
ALIMEMAZINE,NORGESTIMATE,0.048192771,0,0,0
ALIMEMAZINE,NORFLURANE,0.026315789,0,0,0
ALIMEMAZINE,OUABAIN,0.041237113,0,0,0
ALIMEMAZINE,OMIDENEPAG ISOPROPYL,0.11627907,0,0,0
ALIMEMAZINE,OLMESARTAN,0.1125,0,0,0
ALIMEMAZINE,OTESECONAZOLE,0.0875,0,0,0
ALIMEMAZINE,OXYMETAZOLINE,0.095238095,0,0,0
ALIMEMAZINE,OXITRIPTAN,0.081967213,0,0,0
ALIMEMAZINE,PALONOSETRON,0.074626866,0,0,0
ALIMEMAZINE,PADIMATE O,0.152542373,0,0,0
ALIMEMAZINE,PANCURONIUM,0.012345679,0,0,0
ALIMEMAZINE,PARTHENOLIDE,0.058823529,0,0,0
ALIMEMAZINE,PEXIDARTINIB,0.081081081,0,0,0
ALIMEMAZINE,PHENINDAMINE,0.140350877,0.5,0.666666667,0.707106781
ALIMEMAZINE,PIMECROLIMUS,0.045454545,0,0,0
ALIMEMAZINE,PINDOLOL,0.129032258,0,0,0
ALIMEMAZINE,PILOCARPINE,0.080645161,0,0,0
ALIMEMAZINE,PIRENZEPINE,0.142857143,0,0,0
ALIMEMAZINE,PIRBUTEROL,0.101694915,0,0,0
ALIMEMAZINE,POTASSIUM CATION,0,0,0,0
ALIMEMAZINE,PRAMIPEXOLE,0.064516129,0,0,0
ALIMEMAZINE,PRILOCAINE,0.163636364,0,0,0
ALIMEMAZINE,PRIMAQUINE,0.121212121,0,0,0
ALIMEMAZINE,PROPYL ALCOHOL,0.054054054,0,0,0
ALIMEMAZINE,PREDNISOLONE PHOSPHATE,0.074074074,0,0,0
ALIMEMAZINE,PRAZIQUANTEL,0.089552239,0,0,0
ALIMEMAZINE,PSEUDOEPHEDRINE,0.177777778,0,0,0
ALIMEMAZINE,REPOTRECTINIB,0.075,0,0,0
ALIMEMAZINE,RIFAXIMIN,0.052173913,0,0,0
ALIMEMAZINE,RIMEXOLONE,0.065789474,0,0,0
ALIMEMAZINE,RITODRINE,0.12962963,0,0,0
ALIMEMAZINE,RAMELTEON,0.119402985,0,0,0
ALIMEMAZINE,SELENIUM SULFIDE,0,0,0,0
ALIMEMAZINE,SEMAGLUTIDE,0.074074074,0,0,0
ALIMEMAZINE,SETMELANOTIDE,0.084745763,0,0,0
ALIMEMAZINE,SITAGLIPTIN,0.065789474,0,0,0
ALIMEMAZINE,SODIUM LAURYL SULFOACETATE,0.053571429,0,0,0
ALIMEMAZINE,SUCCINYLCHOLINE,0.041666667,0,0,0
ALIMEMAZINE,TADALAFIL,0.133333333,0,0,0
ALIMEMAZINE,TIBOLONE,0.026666667,0,0,0
ALIMEMAZINE,TECHNETIUM TC-99M PYROPHOSPHATE,0.024390244,0,0,0
ALIMEMAZINE,TENOFOVIR DISOPROXIL,0.121621622,0,0,0
ALIMEMAZINE,TEMAZEPAM,0.14516129,0,0,0
ALIMEMAZINE,TESTOSTERONE UNDECANOATE,0.049382716,0,0,0
ALIMEMAZINE,THIOTEPA,0.024390244,0,0,0
ALIMEMAZINE,TIROFIBAN,0.08974359,0,0,0
ALIMEMAZINE,TOLCAPONE,0.103448276,0,0,0
ALIMEMAZINE,TRIMIPRAMINE,0.631578947,0.034482759,0.066666667,0.185695338
ALIMEMAZINE,TROLEANDOMYCIN,0.065217391,0,0,0
ALIMEMAZINE,TYROPANOIC ACID,0.076923077,0,0,0
ALIMEMAZINE,VADADUSTAT,0.09375,0,0,0
ALIMEMAZINE,VALACICLOVIR,0.098591549,0,0,0
ALIMEMAZINE,VALINE,0.069767442,0,0,0
ALIMEMAZINE,VINFLUNINE,0.093220339,0,0,0
ALIMEMAZINE,VOCLOSPORIN,0.072164948,0,0,0
ALIMEMAZINE,XYLOSE,0.065217391,0,0,0
ALIMEMAZINE,ZINC SULFATE,0.027027027,0,0,0
ALIMEMAZINE,ZOTEPINE,0.267857143,0,0,0
ALIMEMAZINE,ZUCAPSAICIN,0.102941176,0,0,0
ALLANTOIN,ACETYLCARNITINE,0.063829787,0,0,0
ALLANTOIN,ACETYLCYSTEINE,0.097560976,0,0,0
ALLANTOIN,ALIMEMAZINE,0.018518519,0,0,0
ALLANTOIN,ALLANTOIN,1,1,1,1
ALLANTOIN,ALMASILATE,0,0,0,0
ALLANTOIN,ALUMINUM HYDROXIDE,0,0,0,0
ALLANTOIN,AMISULPRIDE,0.119402985,0,0,0
ALLANTOIN,AMPICILLIN,0.169491525,0,0,0
ALLANTOIN,ARMODAFINIL,0.136363636,0,0,0
ALLANTOIN,ARTEMOTIL,0.066666667,0,0,0
ALLANTOIN,ATOGEPANT,0.134831461,0,0,0
ALLANTOIN,ATORVASTATIN,0.115942029,0,0,0
ALLANTOIN,AVOBENZONE,0.106382979,0,0,0
ALLANTOIN,BENDAMUSTINE,0.095238095,0,0,0
ALLANTOIN,BETHANIDINE,0.063829787,0,0,0
ALLANTOIN,BIOTIN,0.183673469,0,0,0
ALLANTOIN,BISPHENOL A DIGLYCIDYL ETHER,0.04,0,0,0
ALLANTOIN,BINIMETINIB,0.094594595,0,0,0
ALLANTOIN,BOSENTAN,0.093333333,0,0,0
ALLANTOIN,BREXANOLONE,0.111111111,0,0,0
ALLANTOIN,BRILLIANT BLUE G,0.041237113,0,0,0
ALLANTOIN,BROMAZEPAM,0.103448276,0,0,0
ALLANTOIN,BUTABARBITAL,0.146341463,0,0,0
ALLANTOIN,CABAZITAXEL,0.104761905,0,0,0
ALLANTOIN,CALCIUM LACTATE,0.088235294,0,0,0
ALLANTOIN,CARBAMAZEPINE,0.175,0,0,0
ALLANTOIN,CARBAMIDE PEROXIDE,0.192307692,0,0,0
ALLANTOIN,CARPROFEN,0.111111111,0,0,0
ALLANTOIN,CEFAZOLIN,0.115384615,0,0,0
ALLANTOIN,CEFMETAZOLE,0.109756098,0,0,0
ALLANTOIN,CEFTAZIDIME,0.114942529,0,0,0
ALLANTOIN,CEFPODOXIME,0.131578947,0,0,0
ALLANTOIN,CHLORMERODRIN,0.155555556,0,0,0
ALLANTOIN,CHLOROXYLENOL,0.052631579,0,0,0
ALLANTOIN,CHLORPHENESIN CARBAMATE,0.14893617,0,0,0
ALLANTOIN,CHROMIUM CR-51,0,0,0,0
ALLANTOIN,CHROMIUM PICOLINATE,0.095238095,0,0,0
ALLANTOIN,CIPROFIBRATE,0.12,0,0,0
ALLANTOIN,CLASCOTERONE,0.117647059,0,0,0
ALLANTOIN,CLAVULANIC ACID,0.117647059,0,0,0
ALLANTOIN,CLIDINIUM,0.107142857,0,0,0
ALLANTOIN,CISATRACURIUM,0.119402985,0,0,0
ALLANTOIN,COCARBOXYLASE,0.054794521,0,0,0
ALLANTOIN,CYCLOPHOSPHAMIDE,0.0625,0,0,0
ALLANTOIN,CYPROTERONE ACETATE,0.117647059,0,0,0
ALLANTOIN,DAPSONE,0.081081081,0,0,0
ALLANTOIN,DAPTOMYCIN,0.112903226,0,0,0
ALLANTOIN,DEXBROMPHENIRAMINE,0.035087719,0,0,0
ALLANTOIN,DEXPANTHENOL,0.088888889,0,0,0
ALLANTOIN,DIAZOXIDE,0.125,0,0,0
ALLANTOIN,DIETHYLTOLUAMIDE,0.085106383,0,0,0
ALLANTOIN,DIMAZOLE,0.032786885,0,0,0
ALLANTOIN,DIMERCAPROL,0.027777778,0,0,0
ALLANTOIN,DIMETOTIAZINE,0.030769231,0,0,0
ALLANTOIN,DIMENHYDRINATE,0.072463768,0,0,0
ALLANTOIN,DIIODOHYDROXYQUINOLINE,0.041666667,0,0,0
ALLANTOIN,DL-ALPHA-TOCOPHEROL,0.048387097,0,0,0
ALLANTOIN,DOMIPHEN,0.038461538,0,0,0
ALLANTOIN,DOSULEPIN,0.034482759,0,0,0
ALLANTOIN,DOPAMINE,0.097560976,0,0,0
ALLANTOIN,DROXIDOPA,0.108695652,0,0,0
ALLANTOIN,ENOXACIN,0.109375,0,0,0
ALLANTOIN,EMPAGLIFLOZIN,0.068493151,0,0,0
ALLANTOIN,EPICRIPTINE,0.104166667,0,0,0
ALLANTOIN,ERIBULIN,0.086021505,0,0,0
ALLANTOIN,ESTRADIOL BENZOATE,0.102941176,0,0,0
ALLANTOIN,ETHCHLORVYNOL,0.045454545,0,0,0
ALLANTOIN,ETHYNODIOL DIACETATE,0.102941176,0,0,0
ALLANTOIN,FELBAMATE,0.142857143,0,0,0
ALLANTOIN,FELODIPINE,0.163636364,0,0,0
ALLANTOIN,FESOTERODINE,0.078125,0,0,0
ALLANTOIN,FIDAXOMICIN,0.082644628,0,0,0
ALLANTOIN,FLUORIDE ION F-18,0,0,0,0
ALLANTOIN,FLUTAMIDE,0.12962963,0,0,0
ALLANTOIN,FLUTICASONE,0.094594595,0,0,0
ALLANTOIN,FLOCTAFENINE,0.085714286,0,0,0
ALLANTOIN,FORMALDEHYDE,0.038461538,0,0,0
ALLANTOIN,FOSDENOPTERIN,0.136363636,0,0,0
ALLANTOIN,FOSTAMATINIB,0.081395349,0,0,0
ALLANTOIN,GANAXOLONE,0.109090909,0,0,0
ALLANTOIN,GADOTERIC ACID,0.125,0,0,0
ALLANTOIN,GADOTERIDOL,0.111111111,0,0,0
ALLANTOIN,GADOPICLENOL,0.073529412,0,0,0
ALLANTOIN,GRANISETRON,0.13559322,0,0,0
ALLANTOIN,GUANIDINE,0.111111111,0,0,0
ALLANTOIN,HALOFANTRINE,0.028169014,0,0,0
ALLANTOIN,HOMATROPINE,0.134615385,0,0,0
ALLANTOIN,IBANDRONATE,0.04,0,0,0
ALLANTOIN,IOBENGUANE,0.086956522,0,0,0
ALLANTOIN,IOBITRIDOL,0.109090909,0,0,0
ALLANTOIN,IOXILAN,0.080645161,0,0,0
ALLANTOIN,IMIDUREA,0.255813953,0,0,0
ALLANTOIN,IVERMECTIN,0.069565217,0,0,0
ALLANTOIN,ISOPROPYL MYRISTATE,0.068181818,0,0,0
ALLANTOIN,KAVA,0.103448276,0,0,0
ALLANTOIN,LINAGLIPTIN,0.071428571,0,0,0
ALLANTOIN,LIGHT GREEN SF YELLOWISH,0.053333333,0,0,0
ALLANTOIN,LIFITEGRAST,0.054347826,0,0,0
ALLANTOIN,LURASIDONE,0.117647059,0,0,0
ALLANTOIN,LUMEFANTRINE,0.044117647,0,0,0
ALLANTOIN,LUSUTROMBOPAG,0.065934066,0,0,0
ALLANTOIN,MAZINDOL,0.070175439,0,0,0
ALLANTOIN,MAFENIDE,0.073170732,0,0,0
ALLANTOIN,MELOXICAM,0.096774194,0,0,0
ALLANTOIN,MERADIMATE,0.122807018,0,0,0
ALLANTOIN,METHOCARBAMOL,0.12244898,0,0,0
ALLANTOIN,METFORMIN,0.108108108,0,0,0
ALLANTOIN,METARAMINOL,0.065217391,0,0,0
ALLANTOIN,METAXALONE,0.096153846,0,0,0
ALLANTOIN,METHYL AMINOLEVULINATE,0.128205128,0,0,0
ALLANTOIN,MIZOLASTINE,0.082191781,0,0,0
ALLANTOIN,MINOCYCLINE,0.125,0,0,0
ALLANTOIN,MORPHINE,0.078125,0,0,0
ALLANTOIN,MYCOPHENOLIC ACID,0.09375,0,0,0
ALLANTOIN,NABILONE,0.101449275,0,0,0
ALLANTOIN,NALOXONE,0.085714286,0,0,0
ALLANTOIN,NAFARELIN,0.086614173,0,0,0
ALLANTOIN,NELARABINE,0.079365079,0,0,0
ALLANTOIN,NIACIN,0.097560976,0.076923077,0.142857143,0.277350098
ALLANTOIN,NORGESTIMATE,0.095890411,0,0,0
ALLANTOIN,NORFLURANE,0,0,0,0
ALLANTOIN,OUABAIN,0.093023256,0,0,0
ALLANTOIN,OMIDENEPAG ISOPROPYL,0.072289157,0,0,0
ALLANTOIN,OLMESARTAN,0.078947368,0,0,0
ALLANTOIN,OTESECONAZOLE,0.038961039,0,0,0
ALLANTOIN,OXYMETAZOLINE,0.050847458,0,0,0
ALLANTOIN,OXITRIPTAN,0.134615385,0,0,0
ALLANTOIN,PALONOSETRON,0.083333333,0,0,0
ALLANTOIN,PADIMATE O,0.089285714,0,0,0
ALLANTOIN,PANCURONIUM,0.086956522,0,0,0
ALLANTOIN,PARTHENOLIDE,0.101694915,0,0,0
ALLANTOIN,PEXIDARTINIB,0.057971014,0,0,0
ALLANTOIN,PHENINDAMINE,0.054545455,0,0,0
ALLANTOIN,PIMECROLIMUS,0.069306931,0,0,0
ALLANTOIN,PINDOLOL,0.06779661,0,0,0
ALLANTOIN,PILOCARPINE,0.090909091,0,0,0
ALLANTOIN,PIRENZEPINE,0.106060606,0,0,0
ALLANTOIN,PIRBUTEROL,0.054545455,0,0,0
ALLANTOIN,POTASSIUM CATION,0,0,0,0
ALLANTOIN,PRAMIPEXOLE,0.113207547,0,0,0
ALLANTOIN,PRILOCAINE,0.117647059,0,0,0
ALLANTOIN,PRIMAQUINE,0.063492063,0,0,0
ALLANTOIN,PROPYL ALCOHOL,0.032258065,0,0,0
ALLANTOIN,PREDNISOLONE PHOSPHATE,0.111111111,0,0,0
ALLANTOIN,PRAZIQUANTEL,0.118644068,0,0,0
ALLANTOIN,PSEUDOEPHEDRINE,0.095238095,0,0,0
ALLANTOIN,REPOTRECTINIB,0.082191781,0,0,0
ALLANTOIN,RIFAXIMIN,0.075471698,0,0,0
ALLANTOIN,RIMEXOLONE,0.121212121,0,0,0
ALLANTOIN,RITODRINE,0.058823529,0,0,0
ALLANTOIN,RAMELTEON,0.133333333,0,0,0
ALLANTOIN,SELENIUM SULFIDE,0,0,0,0
ALLANTOIN,SEMAGLUTIDE,0.056962025,0,0,0
ALLANTOIN,SETMELANOTIDE,0.12037037,0,0,0
ALLANTOIN,SITAGLIPTIN,0.104477612,0,0,0
ALLANTOIN,SODIUM LAURYL SULFOACETATE,0.106382979,0,0,0
ALLANTOIN,SUCCINYLCHOLINE,0.131578947,0,0,0
ALLANTOIN,TADALAFIL,0.068493151,0,0,0
ALLANTOIN,TIBOLONE,0.111111111,0,0,0
ALLANTOIN,TECHNETIUM TC-99M PYROPHOSPHATE,0.029411765,0,0,0
ALLANTOIN,TENOFOVIR DISOPROXIL,0.070422535,0,0,0
ALLANTOIN,TEMAZEPAM,0.103448276,0,0,0
ALLANTOIN,TESTOSTERONE UNDECANOATE,0.114285714,0,0,0
ALLANTOIN,THIOTEPA,0,0,0,0
ALLANTOIN,TIROFIBAN,0.130434783,0,0,0
ALLANTOIN,TOLCAPONE,0.096153846,0,0,0
ALLANTOIN,TRIMIPRAMINE,0.018518519,0,0,0
ALLANTOIN,TROLEANDOMYCIN,0.109756098,0,0,0
ALLANTOIN,TYROPANOIC ACID,0.105263158,0,0,0
ALLANTOIN,VADADUSTAT,0.086206897,0,0,0
ALLANTOIN,VALACICLOVIR,0.109375,0,0,0
ALLANTOIN,VALINE,0.114285714,0,0,0
ALLANTOIN,VINFLUNINE,0.079646018,0,0,0
ALLANTOIN,VOCLOSPORIN,0.102272727,0,0,0
ALLANTOIN,XYLOSE,0.05,0,0,0
ALLANTOIN,ZINC SULFATE,0.033333333,0,0,0
ALLANTOIN,ZOTEPINE,0.049180328,0,0,0
ALLANTOIN,ZUCAPSAICIN,0.079365079,0,0,0
ALMASILATE,ACETYLCARNITINE,0.03125,0,0,0
ALMASILATE,ACETYLCYSTEINE,0,0,0,0
ALMASILATE,ALIMEMAZINE,0.027027027,0,0,0
ALMASILATE,ALLANTOIN,0,0,0,0
ALMASILATE,ALMASILATE,1,0,0,0
ALMASILATE,ALUMINUM HYDROXIDE,0.125,0,0,0
ALMASILATE,AMISULPRIDE,0,0,0,0
ALMASILATE,AMPICILLIN,0,0,0,0
ALMASILATE,ARMODAFINIL,0,0,0,0
ALMASILATE,ARTEMOTIL,0,0,0,0
ALMASILATE,ATOGEPANT,0.012048193,0,0,0
ALMASILATE,ATORVASTATIN,0.016949153,0,0,0
ALMASILATE,AVOBENZONE,0,0,0,0
ALMASILATE,BENDAMUSTINE,0.019607843,0,0,0
ALMASILATE,BETHANIDINE,0,0,0,0
ALMASILATE,BIOTIN,0,0,0,0
ALMASILATE,BISPHENOL A DIGLYCIDYL ETHER,0,0,0,0
ALMASILATE,BINIMETINIB,0.015873016,0,0,0
ALMASILATE,BOSENTAN,0.031746032,0,0,0
ALMASILATE,BREXANOLONE,0,0,0,0
ALMASILATE,BRILLIANT BLUE G,0.012048193,0,0,0
ALMASILATE,BROMAZEPAM,0.02173913,0,0,0
ALMASILATE,BUTABARBITAL,0,0,0,0
ALMASILATE,CABAZITAXEL,0.010204082,0,0,0
ALMASILATE,CALCIUM LACTATE,0.052631579,0,0,0
ALMASILATE,CARBAMAZEPINE,0.034482759,0,0,0
ALMASILATE,CARBAMIDE PEROXIDE,0,0,0,0
ALMASILATE,CARPROFEN,0,0,0,0
ALMASILATE,CEFAZOLIN,0.014492754,0,0,0
ALMASILATE,CEFMETAZOLE,0.027777778,0,0,0
ALMASILATE,CEFTAZIDIME,0.025641026,0,0,0
ALMASILATE,CEFPODOXIME,0.014705882,0,0,0
ALMASILATE,CHLORMERODRIN,0,0,0,0
ALMASILATE,CHLOROXYLENOL,0,0,0,0
ALMASILATE,CHLORPHENESIN CARBAMATE,0,0,0,0
ALMASILATE,CHROMIUM CR-51,0,0,0,0
ALMASILATE,CHROMIUM PICOLINATE,0.074074074,0,0,0
ALMASILATE,CIPROFIBRATE,0,0,0,0
ALMASILATE,CLASCOTERONE,0,0,0,0
ALMASILATE,CLAVULANIC ACID,0,0,0,0
ALMASILATE,CLIDINIUM,0,0,0,0
ALMASILATE,CISATRACURIUM,0.01754386,0,0,0
ALMASILATE,COCARBOXYLASE,0.034482759,0,0,0
ALMASILATE,CYCLOPHOSPHAMIDE,0.03030303,0,0,0
ALMASILATE,CYPROTERONE ACETATE,0,0,0,0
ALMASILATE,DAPSONE,0.045454545,0,0,0
ALMASILATE,DAPTOMYCIN,0.008333333,0,0,0
ALMASILATE,DEXBROMPHENIRAMINE,0.024390244,0,0,0
ALMASILATE,DEXPANTHENOL,0,0,0,0
ALMASILATE,DIAZOXIDE,0.027777778,0,0,0
ALMASILATE,DIETHYLTOLUAMIDE,0,0,0,0
ALMASILATE,DIMAZOLE,0.022222222,0,0,0
ALMASILATE,DIMERCAPROL,0,0,0,0
ALMASILATE,DIMETOTIAZINE,0.020408163,0,0,0
ALMASILATE,DIMENHYDRINATE,0.017857143,0,0,0
ALMASILATE,DIIODOHYDROXYQUINOLINE,0.03125,0,0,0
ALMASILATE,DL-ALPHA-TOCOPHEROL,0,0,0,0
ALMASILATE,DOMIPHEN,0,0,0,0
ALMASILATE,DOSULEPIN,0.023809524,0,0,0
ALMASILATE,DOPAMINE,0,0,0,0
ALMASILATE,DROXIDOPA,0,0,0,0
ALMASILATE,ENOXACIN,0.018867925,0,0,0
ALMASILATE,EMPAGLIFLOZIN,0,0,0,0
ALMASILATE,EPICRIPTINE,0,0,0,0
ALMASILATE,ERIBULIN,0.012048193,0,0,0
ALMASILATE,ESTRADIOL BENZOATE,0,0,0,0
ALMASILATE,ETHCHLORVYNOL,0,0,0,0
ALMASILATE,ETHYNODIOL DIACETATE,0,0,0,0
ALMASILATE,FELBAMATE,0,0,0,0
ALMASILATE,FELODIPINE,0,0,0,0
ALMASILATE,FESOTERODINE,0,0,0,0
ALMASILATE,FIDAXOMICIN,0.008849558,0,0,0
ALMASILATE,FLUORIDE ION F-18,0,0,0,0
ALMASILATE,FLUTAMIDE,0.023255814,0,0,0
ALMASILATE,FLUTICASONE,0,0,0,0
ALMASILATE,FLOCTAFENINE,0.017241379,0,0,0
ALMASILATE,FORMALDEHYDE,0,0,0,0
ALMASILATE,FOSDENOPTERIN,0.054545455,0,0,0
ALMASILATE,FOSTAMATINIB,0.013333333,0,0,0
ALMASILATE,GANAXOLONE,0,0,0,0
ALMASILATE,GADOTERIC ACID,0.037037037,0,0,0
ALMASILATE,GADOTERIDOL,0.03125,0,0,0
ALMASILATE,GADOPICLENOL,0.056603774,0,0,0
ALMASILATE,GRANISETRON,0.020408163,0,0,0
ALMASILATE,GUANIDINE,0,0,0,0
ALMASILATE,HALOFANTRINE,0,0,0,0
ALMASILATE,HOMATROPINE,0,0,0,0
ALMASILATE,IBANDRONATE,0,0,0,0
ALMASILATE,IOBENGUANE,0.03125,0,0,0
ALMASILATE,IOBITRIDOL,0,0,0,0
ALMASILATE,IOXILAN,0,0,0,0
ALMASILATE,IMIDUREA,0,0,0,0
ALMASILATE,IVERMECTIN,0.00952381,0,0,0
ALMASILATE,ISOPROPYL MYRISTATE,0,0,0,0
ALMASILATE,KAVA,0,0,0,0
ALMASILATE,LINAGLIPTIN,0.028169014,0,0,0
ALMASILATE,LIGHT GREEN SF YELLOWISH,0.016393443,0,0,0
ALMASILATE,LIFITEGRAST,0.012658228,0,0,0
ALMASILATE,LURASIDONE,0.017241379,0,0,0
ALMASILATE,LUMEFANTRINE,0,0,0,0
ALMASILATE,LUSUTROMBOPAG,0.012658228,0,0,0
ALMASILATE,MAZINDOL,0.047619048,0,0,0
ALMASILATE,MAFENIDE,0.038461538,0,0,0
ALMASILATE,MELOXICAM,0.02,0,0,0
ALMASILATE,MERADIMATE,0,0,0,0
ALMASILATE,METHOCARBAMOL,0,0,0,0
ALMASILATE,METFORMIN,0.043478261,0,0,0
ALMASILATE,METARAMINOL,0,0,0,0
ALMASILATE,METAXALONE,0,0,0,0
ALMASILATE,METHYL AMINOLEVULINATE,0,0,0,0
ALMASILATE,MIZOLASTINE,0.016393443,0,0,0
ALMASILATE,MINOCYCLINE,0.015873016,0,0,0
ALMASILATE,MORPHINE,0.019607843,0,0,0
ALMASILATE,MYCOPHENOLIC ACID,0,0,0,0
ALMASILATE,NABILONE,0,0,0,0
ALMASILATE,NALOXONE,0,0,0,0
ALMASILATE,NAFARELIN,0.008333333,0,0,0
